wannier90 format for vmcdry.out or HPHI -sdry
        10
       245
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1
   -3   -3   -2    1    1   0.0234400109   0.0001592584
   -3   -3   -2    1    2   0.0234430092   0.0001586599
   -3   -3   -2    1    3   0.0239135076   0.0001527437
   -3   -3   -2    1    4   0.0234894546   0.0001585027
   -3   -3   -2    1    5   0.0234036547   0.0001594275
   -3   -3   -2    1    6   0.0240203280   0.0001514504
   -3   -3   -2    1    7   0.0239670782   0.0001519126
   -3   -3   -2    1    8   0.0234439232   0.0001587900
   -3   -3   -2    1    9   0.0241267032   0.0001501166
   -3   -3   -2    1   10   0.0240424815   0.0001511712
   -3   -3   -2    2    1   0.0234430093   0.0001586424
   -3   -3   -2    2    2   0.0234699686   0.0001585356
   -3   -3   -2    2    3   0.0239434760   0.0001521299
   -3   -3   -2    2    4   0.0235033373   0.0001581952
   -3   -3   -2    2    5   0.0234209846   0.0001590723
   -3   -3   -2    2    6   0.0239399829   0.0001521004
   -3   -3   -2    2    7   0.0239943905   0.0001512305
   -3   -3   -2    2    8   0.0234498129   0.0001584713
   -3   -3   -2    2    9   0.0240368861   0.0001508391
   -3   -3   -2    2   10   0.0239505877   0.0001517695
   -3   -3   -2    3    1   0.0239135106   0.0001527463
   -3   -3   -2    3    2   0.0239434751   0.0001520535
   -3   -3   -2    3    3   0.0234539162   0.0001589840
   -3   -3   -2    3    4   0.0239992342   0.0001516919
   -3   -3   -2    3    5   0.0239136380   0.0001526219
   -3   -3   -2    3    6   0.0243162064   0.0001474786
   -3   -3   -2    3    7   0.0234485952   0.0001584619
   -3   -3   -2    3    8   0.0240033288   0.0001514858
   -3   -3   -2    3    9   0.0244460780   0.0001457513
   -3   -3   -2    3   10   0.0243621637   0.0001468176
   -3   -3   -2    4    1   0.0234894551   0.0001584814
   -3   -3   -2    4    2   0.0235033381   0.0001581680
   -3   -3   -2    4    3   0.0239992332   0.0001516408
   -3   -3   -2    4    4   0.0235363840   0.0001578419
   -3   -3   -2    4    5   0.0234618546   0.0001588544
   -3   -3   -2    4    6   0.0240126932   0.0001515374
   -3   -3   -2    4    7   0.0240553619   0.0001507481
   -3   -3   -2    4    8   0.0234990696   0.0001583038
   -3   -3   -2    4    9   0.0241125843   0.0001502647
   -3   -3   -2    4   10   0.0240242975   0.0001512287
   -3   -3   -2    5    1   0.0234036555   0.0001594013
   -3   -3   -2    5    2   0.0234209851   0.0001590588
   -3   -3   -2    5    3   0.0239136387   0.0001525118
   -3   -3   -2    5    4   0.0234618544   0.0001588656
   -3   -3   -2    5    5   0.0233876217   0.0001598381
   -3   -3   -2    5    6   0.0239396480   0.0001523904
   -3   -3   -2    5    7   0.0239713890   0.0001516538
   -3   -3   -2    5    8   0.0234146275   0.0001591997
   -3   -3   -2    5    9   0.0240374378   0.0001510640
   -3   -3   -2    5   10   0.0239570939   0.0001521229
   -3   -3   -2    6    1   0.0240203192   0.0001513776
   -3   -3   -2    6    2   0.0239399706   0.0001524430
   -3   -3   -2    6    3   0.0243162064   0.0001474755
   -3   -3   -2    6    4   0.0240126801   0.0001517001
   -3   -3   -2    6    5   0.0239396401   0.0001523847
   -3   -3   -2    6    6   0.0234484894   0.0001592078
   -3   -3   -2    6    7   0.0243678942   0.0001466207
   -3   -3   -2    6    8   0.0239250603   0.0001525818
   -3   -3   -2    6    9   0.0234937871   0.0001584562
   -3   -3   -2    6   10   0.0234093032   0.0001593929
   -3   -3   -2    7    1   0.0239670801   0.0001519056
   -3   -3   -2    7    2   0.0239943881   0.0001511561
   -3   -3   -2    7    3   0.0234485939   0.0001585250
   -3   -3   -2    7    4   0.0240553602   0.0001508339
   -3   -3   -2    7    5   0.0239713866   0.0001517692
   -3   -3   -2    7    6   0.0243678942   0.0001466227
   -3   -3   -2    7    7   0.0234715698   0.0001585081
   -3   -3   -2    7    8   0.0240696233   0.0001506665
   -3   -3   -2    7    9   0.0244926591   0.0001448775
   -3   -3   -2    7   10   0.0244098973   0.0001459460
   -3   -3   -2    8    1   0.0234439251   0.0001587226
   -3   -3   -2    8    2   0.0234498163   0.0001583385
   -3   -3   -2    8    3   0.0240033309   0.0001511314
   -3   -3   -2    8    4   0.0234990710   0.0001582477
   -3   -3   -2    8    5   0.0234146302   0.0001591044
   -3   -3   -2    8    6   0.0239250724   0.0001525274
   -3   -3   -2    8    7   0.0240696304   0.0001502099
   -3   -3   -2    8    8   0.0234610670   0.0001588160
   -3   -3   -2    8    9   0.0240202423   0.0001512803
   -3   -3   -2    8   10   0.0239342591   0.0001522708
   -3   -3   -2    9    1   0.0241266920   0.0001501806
   -3   -3   -2    9    2   0.0240368710   0.0001512963
   -3   -3   -2    9    3   0.0244460781   0.0001457491
   -3   -3   -2    9    4   0.0241125689   0.0001505450
   -3   -3   -2    9    5   0.0240374269   0.0001512099
   -3   -3   -2    9    6   0.0234937866   0.0001584781
   -3   -3   -2    9    7   0.0244926592   0.0001448763
   -3   -3   -2    9    8   0.0240202274   0.0001514829
   -3   -3   -2    9    9   0.0235374761   0.0001578710
   -3   -3   -2    9   10   0.0234629466   0.0001588962
   -3   -3   -2   10    1   0.0240424766   0.0001510284
   -3   -3   -2   10    2   0.0239505741   0.0001522234
   -3   -3   -2   10    3   0.0243621636   0.0001468183
   -3   -3   -2   10    4   0.0240242864   0.0001513843
   -3   -3   -2   10    5   0.0239570867   0.0001521525
   -3   -3   -2   10    6   0.0234093034   0.0001593847
   -3   -3   -2   10    7   0.0244098977   0.0001459343
   -3   -3   -2   10    8   0.0239342476   0.0001523444
   -3   -3   -2   10    9   0.0234629473   0.0001588613
   -3   -3   -2   10   10   0.0233887759   0.0001598483
   -3   -3   -1    1    1   0.0500702685   0.0002959795
   -3   -3   -1    1    2   0.0499434090   0.0002953113
   -3   -3   -1    1    3   0.0513014191   0.0002800397
   -3   -3   -1    1    4   0.0501209075   0.0002948261
   -3   -3   -1    1    5   0.0498697679   0.0002966255
   -3   -3   -1    1    6   0.0516290141   0.0002758644
   -3   -3   -1    1    7   0.0515766266   0.0002771840
   -3   -3   -1    1    8   0.0500824245   0.0002949835
   -3   -3   -1    1    9   0.0518982435   0.0002730810
   -3   -3   -1    1   10   0.0516791834   0.0002750840
   -3   -3   -1    2    1   0.0501247356   0.0002949185
   -3   -3   -1    2    2   0.0500193334   0.0002950705
   -3   -3   -1    2    3   0.0514935240   0.0002780183
   -3   -3   -1    2    4   0.0501663909   0.0002940748
   -3   -3   -1    2    5   0.0499598907   0.0002963500
   -3   -3   -1    2    6   0.0514876400   0.0002780532
   -3   -3   -1    2    7   0.0517742952   0.0002753020
   -3   -3   -1    2    8   0.0501514015   0.0002947463
   -3   -3   -1    2    9   0.0517105563   0.0002753710
   -3   -3   -1    2   10   0.0515095828   0.0002774526
   -3   -3   -1    3    1   0.0515099467   0.0002788357
